_id,company,category,group,modelNumber,size,color,costPrice,markUp,mrp,hsn,additionalIdentifier,billingDescription,UOM
65293fef16276a61f95c263c,Kliq,Handle,Door,PATTI,22'',ANTIUE BRASS MATT+GOLD GIOSSY,13027,1.22,15893,8302.42.00,,Kliq-Door-Handle-PATTI-22''-ANTIUE BRASS MATT+GOLD GIOSSY,Nos
65293ff116276a61f95c263e,Kliq,Handle,Door,PATTI,22'',BLACK GRAPHITE+ BLACK GIOSSY,13027,1.22,15893,8302.42.00,,Kliq-Door-Handle-PATTI-22''-BLACK GRAPHITE+ BLACK GIOSSY,Nos
65293ff216276a61f95c2640,Kliq,Handle,Door,KQMD 90,18'',Rosegold Graphite + Rosegold Glossy,9655,1.22,11779,8302.42.00,,Kliq-Door-Handle-KQMD 90-18''-Rosegold Graphite + Rosegold Glossy,Nos
65293ff416276a61f95c2642,Kliq,Handle,Door,KQMD 90,18'',Antique Brass + Gold Glossy,9655,1.22,11779,8302.42.00,,Kliq-Door-Handle-KQMD 90-18''-Antique Brass + Gold Glossy,Nos
65293ff616276a61f95c2644,Kliq,Handle,Door,KQMD 90,18'',Black Graphite + Black Glossy,9655,1.22,11779,8302.42.00,,Kliq-Door-Handle-KQMD 90-18''-Black Graphite + Black Glossy,Nos
65293ff716276a61f95c2646,Kliq,Handle,Door,KQMD 90,24'',Rosegold Graphite + Rosegold Glossy,11800,1.22,14396,8302.42.00,,Kliq-Door-Handle-KQMD 90-24''-Rosegold Graphite + Rosegold Glossy,Nos
65293ff916276a61f95c2648,Kliq,Handle,Door,KQMD 90,24'',Antique Brass + Gold Glossy,11800,1.22,14396,8302.42.00,,Kliq-Door-Handle-KQMD 90-24''-Antique Brass + Gold Glossy,Nos
65293ffb16276a61f95c264a,Kliq,Handle,Door,KQMD 90,24'',Black Graphite + Black Glossy,11800,1.22,14396,8302.42.00,,Kliq-Door-Handle-KQMD 90-24''-Black Graphite + Black Glossy,Nos
65293ffe16276a61f95c264c,Kliq,Handle,Door,MOP,12'',Rosegold Graphite,6372,1.22,7774,8302.42.00,,Kliq-Door-Handle-MOP-12''-Rosegold Graphite,Nos
6529400116276a61f95c264e,Kliq,Handle,Door,MOP,12'',Gold Glossy,6372,1.22,7774,8302.42.00,,Kliq-Door-Handle-MOP-12''-Gold Glossy,Nos
6529400316276a61f95c2650,Kliq,Handle,Door,MOP,18'',Rosegold Graphite,9558,1.22,11661,8302.42.00,,Kliq-Door-Handle-MOP-18''-Rosegold Graphite,Nos
6529400516276a61f95c2652,Kliq,Handle,Door,MOP,18'',Gold Glossy,9558,1.22,11661,8302.42.00,,Kliq-Door-Handle-MOP-18''-Gold Glossy,Nos
6529400616276a61f95c2654,Kliq,Handle,Door,MOP,24'',Rosegold Graphite,12744,1.22,15548,8302.42.00,,Kliq-Door-Handle-MOP-24''-Rosegold Graphite,Nos
6529400816276a61f95c2656,Kliq,Handle,Door,MOP,24'',Gold Glossy,12744,1.22,15548,8302.42.00,,Kliq-Door-Handle-MOP-24''-Gold Glossy,Nos
6529400916276a61f95c2658,Kliq,Furniture,Legs,KQSL,6'',Rosegold Glossy,3540,1.49,5275,8302.42.00,,Kliq-Legs-Furniture-KQSL-6''-Rosegold Glossy,Nos
6529401116276a61f95c265a,Kliq,Furniture,Legs,KQSL,6'',Gold Glossy,3540,1.49,5275,8302.42.00,,Kliq-Legs-Furniture-KQSL-6''-Gold Glossy,Nos
6529401616276a61f95c265c,Kliq,Furniture,Legs,KQSL,6'',Black Graphite,3540,1.49,5275,8302.42.00,,Kliq-Legs-Furniture-KQSL-6''-Black Graphite,Nos
6529401b16276a61f95c265e,Kliq,Furniture,Legs,KQSL,6'',SS Matt,3540,1.49,5275,8302.42.00,,Kliq-Legs-Furniture-KQSL-6''-SS Matt,Nos
6529401d16276a61f95c2660,Kliq,Furniture,Legs,KQSL,6'',Chrome,3540,1.49,5275,8302.42.00,,Kliq-Legs-Furniture-KQSL-6''-Chrome,Nos
